model_name,eclipse,eclipse_extent,train_origin,val_acc,val_auc,val_prauc,test0_acc,test0_auc,test0_prauc,test1_acc,test1_auc,test1_prauc
vit_b_16_384,True,1.0,Chile,0.86875,0.9302083333333333,0.9738807881619325,0.5726256983240223,0.6157891451577667,0.5880477173247785,0.5909604519774011,0.49049132176234983,0.3902484407144072
vit_b_16_384,True,1.0,Ohio,0.8472222222222222,0.9166666666666666,0.9297885299729094,0.5886363636363636,0.5159297520661157,0.7773956058005451,0.3954802259887006,0.4504859813084112,0.37110553780266103
vit_b_16_384,True,1.0,Turkey,0.622093023255814,0.5323508267433501,0.430815681784279,0.25,0.4955716253443526,0.7527572787098599,0.5,0.3810898536250429,0.43726367590883664
