model_name,eclipse,eclipse_extent,train_origin,val_acc,val_auc,val_prauc,test0_acc,test0_auc,test0_prauc,test1_acc,test1_auc,test1_prauc
vit_b_16_384,False,0.0,Chile,0.94375,0.9810416666666667,0.9935435439889071,0.7094972067039106,0.8292656284135952,0.82636380664299,0.5807909604519774,0.756320427236315,0.6809094415569864
vit_b_16_384,False,0.0,Ohio,0.9444444444444444,0.9861111111111112,0.9879818383441572,0.7681818181818182,0.8605027548209366,0.9448475964891856,0.519774011299435,0.6102082777036049,0.5670571227170229
vit_b_16_384,False,0.0,Turkey,0.8488372093023255,0.8843997124370957,0.8502357987680701,0.8852272727272728,0.9381336088154271,0.9781525931753942,0.6536312849162011,0.8302019287787522,0.8217763105635606
